offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
7621245106314854357	2017-04-20T00:00:00+03:00	2018-02-02T00:00:00+03:00	2670000.0	5	False	0	True	28.0		15.6	1.0		1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, бульвар Менделеева, 14	3829323424817394194
6272541253478749132	2015-09-03T00:00:00+03:00	2018-03-13T00:00:00+03:00	3663200.0	6	False	1	False	48.2	11.3	20.2			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к1	7076615050583066162
1328443295007746816	2016-05-20T00:00:00+03:00	2016-06-01T00:00:00+03:00	22000.0	9	False	1	False	58.0	14.0	20.0	40.0	0.0	2	2	Россия, Санкт-Петербург, Комендантский проспект, 8к1	8261318597948386692
5176139890131209208	2018-06-14T00:00:00+03:00	2018-07-02T00:00:00+03:00	2750280.0	14	False	1	False	26.65		14.0			1	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица, 41	4109971382256730669
6279179249430243379	2017-07-11T00:00:00+03:00	2018-08-20T00:00:00+03:00	4035150.0	3	False	1	False	36.6	10.2	16.73			1	2	Россия, Санкт-Петербург, Пушкин, Камероновская улица, 10с2	3141141319907197483
8824874159453097166	2016-02-07T00:00:00+03:00	2018-03-20T00:00:00+03:00	4000000.0	3	False	1	False	31.0	6.0	18.0	0.0	6.0	1	2	Россия, Санкт-Петербург, улица Ленсовета, 87	6803532332481624162
3376106656787651750	2017-05-25T00:00:00+03:00	2017-05-26T00:00:00+03:00	44000.0	1	False	3	False	64.0	8.0	44.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Бухарестская улица, 66к1	6742035842980176304
5028328	2016-01-08T00:00:00+03:00	2016-03-02T00:00:00+03:00	26000.0	2	False	2	False	70.0	9.0	41.0		10.0	2	2	Россия, Санкт-Петербург, улица Новосёлов, 2	433487799600835538
7608551365218304257	2015-09-21T00:00:00+03:00	2018-01-08T00:00:00+03:00	5999000.0	2	False	3	False	72.3	11.0	49.1			1	2	Россия, Санкт-Петербург, улица Писарева, 14	479771584865641720
3376106657783293847	2017-01-02T00:00:00+03:00	2017-05-19T00:00:00+03:00	37000.0	11	False	2	False	73.0	16.0	37.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Галерный проезд, 5	3151069907279726658
1765949942986555137	2016-10-06T00:00:00+03:00	2016-10-13T00:00:00+03:00	27000.0	5	False	2	False	60.0	10.0	34.0	80.0	11.0	2	2	Россия, Санкт-Петербург, Новороссийская улица, 40	3587546279458747086
2554639205088492849	2016-10-01T00:00:00+03:00	2017-06-12T00:00:00+03:00	4570000.0	14	False	1	False	44.0	13.0	17.0		0.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 21к1	7373491244948472626
1165737856745926400	2018-02-01T00:00:00+03:00	2018-02-02T00:00:00+03:00	15000.0	3	False	1	False	37.0	8.0	17.0	90.0		2	2	Россия, Санкт-Петербург, проспект Большевиков, 17	2009911364845739945
5682389514538333696	2016-07-18T00:00:00+03:00	2016-07-29T00:00:00+03:00	27000.0	5	False	3	False	68.0	8.8	43.0		3.0	2	2	Россия, Санкт-Петербург, проспект Большевиков, 45	2009911364845740036
233829746158565670	2015-11-18T00:00:00+03:00	2016-01-31T00:00:00+03:00	6400000.0	3	False	3	False	88.0	10.0	51.0		0.0	1	2	Россия, Санкт-Петербург, улица Маршала Казакова, 68к1	5809952634094105883
7549116113084753333	2018-04-11T00:00:00+03:00	2018-06-23T00:00:00+03:00	2800000.0	3	False	1	False	27.0	5.0	13.0	0.0	2.0	1	2	Россия, Санкт-Петербург, Дачный проспект, 29к4	8280304085470124729
5565310413830598535	2018-06-19T00:00:00+03:00	2018-06-26T00:00:00+03:00	70000.0	2	False	0	True	89.0		50.0	100.0		2	2	Россия, Санкт-Петербург, Моховая улица, 7	1484151966938545549
5248689	2016-02-01T00:00:00+03:00	2016-02-05T00:00:00+03:00	23000.0	25	False	1	False	44.0	14.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Обуховской Обороны, 138к2	3083028653280224776
5283730787120086179	2015-06-04T00:00:00+03:00	2018-07-21T00:00:00+03:00	2464754.0	2	False	0	True	25.42		18.22		4.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 7к4	1435952942574912763
5420116	2016-02-17T00:00:00+03:00	2016-02-22T00:00:00+03:00	20000.0	5	False	2	False	50.0	10.0	32.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект КИМа, 4	4203643467902801440
3376106655842741858	2017-06-24T00:00:00+03:00	2017-07-12T00:00:00+03:00	60000.0	8	False	2	False	60.0	10.0	40.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Верности, 17	146987104403033113
21725879758531585	2017-02-07T00:00:00+03:00	2017-03-24T00:00:00+03:00	2450000.0	1	False	2	False	54.0	8.0	29.0		7.0	1	2	Россия, Ленинградская область, Кингисепп, улица 1-я Линия, 14	8120103588788058242
4326849	2015-05-28T00:00:00+03:00	2018-02-07T00:00:00+03:00	3600000.0	3	False	2	False	44.1	7.1	27.3		8.0	1	2	Россия, Санкт-Петербург, Меншиковский проспект, 5к2	4351187977870238907
437887058869493730	2017-01-01T00:00:00+03:00	2018-07-09T00:00:00+03:00	3678400.0	14	False	1	False	48.4	12.4	16.7		5.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 5	854834662895539230
244178307541186238	2017-04-05T00:00:00+03:00	2018-02-07T00:00:00+03:00	2480000.0	19	False	0	True	21.9		10.6		0.0	1	2	Россия, Санкт-Петербург, Репищева улица, 10к2	1967793054474181315
5152210162991259336	2016-08-02T00:00:00+03:00	2017-07-18T00:00:00+03:00	4800000.0	2	False	1	False	49.0	6.0	17.0		0.0	1	2	Россия, Санкт-Петербург, Верейская улица, 5	2514690410652437742
9069199666260053282	2015-07-21T00:00:00+03:00	2016-03-24T00:00:00+03:00	2300000.0	1	False	1	False	37.0	8.5	17.0		0.0	1	2	Россия, Ленинградская область, Гатчинский район, Коммунар, Ижорская улица, 28	302431757053843994
4328559949673422272	2018-07-23T00:00:00+03:00	2018-08-20T00:00:00+03:00	60000.0	16	False	3	False	97.0	29.0	57.0	50.0		2	2	Россия, Санкт-Петербург, улица Типанова, 27/39	3046634292293445872
5482530486634330881	2018-08-06T00:00:00+03:00	2018-08-20T00:00:00+03:00	17000.0	6	False	0	True	27.0			50.0		2	2	Россия, Санкт-Петербург, Пулковская улица, 8к1	7607343749731169582
7569528556037806605	2015-05-12T00:00:00+03:00	2017-04-27T00:00:00+03:00	4802577.0	24	False	2	False	58.3	9.37	31.48		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 14к5	7076615050583062322
9179338951096627922	2017-09-08T00:00:00+03:00	2017-09-21T00:00:00+03:00	45000.0	15	False	2	False	60.0	10.0	40.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Краснопутиловская улица, 76к2	7179901872079010906
6171702108340022752	2016-06-10T00:00:00+03:00	2017-10-04T00:00:00+03:00	2872785.0	1	False	2	False	50.4	10.2	27.5		5.0	1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, микрорайон Черная Речка, 6	8550088900324125969
7699987318933926400	2016-09-10T00:00:00+03:00	2016-11-09T00:00:00+03:00	7800000.0	5	False	2	False	57.3	8.7	33.7		11.0	1	2	Россия, Санкт-Петербург, переулок Антоненко, 5	7294157033402706318
7620026506648950529	2017-10-23T00:00:00+03:00	2017-10-30T00:00:00+03:00	21000.0	1	False	1	False	50.0	10.0	20.0	50.0	3.0	2	2	Россия, Санкт-Петербург, площадь Льва Мациевича, 4	6207176303991263172
3375339907055117390	2016-04-14T00:00:00+03:00	2017-03-01T00:00:00+03:00	19000.0	1	False	1	False	33.0	9.0	17.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Бассейная улица, 67	1947435343262898488
369677001038864640	2017-06-22T00:00:00+03:00	2017-12-24T00:00:00+03:00	5400000.0	12	False	1	False	38.0	9.0	18.0			1	2	Россия, Санкт-Петербург, улица Шкапина, 9-11	3552413344225333068
419941983958466817	2016-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	4150000.0	2	False	1	False	36.3	7.6	20.5		2.0	1	2	Россия, Санкт-Петербург, Бухарестская улица, 76к1	6742035842980146513
8267965513513522177	2016-05-05T00:00:00+03:00	2018-04-09T00:00:00+03:00	4700000.0	3	False	2	False	43.6	5.9	27.0		11.0	1	2	Россия, Санкт-Петербург, улица Зайцева, 32	4751748351805179398
9069199666281259827	2017-01-31T00:00:00+03:00	2017-06-09T00:00:00+03:00	3450000.0	4	False	3	False	42.0	5.3	30.0		0.0	1	2	Россия, Санкт-Петербург, территория Горелово, Красносельское шоссе, 40	2455928692560482233
1264348445006182144	2018-08-08T00:00:00+03:00	2018-08-20T00:00:00+03:00	5180000.0	14	False	2	False	59.0	11.3	33.0		7.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к5	6563554046625816168
7880481037473177089	2018-04-01T00:00:00+03:00	2018-04-03T00:00:00+03:00	20000.0	19	False	0	True	30.0					2	2	Россия, Санкт-Петербург, улица Оптиков, 45к1	4182602142298023555
7830536896482896385	2017-01-28T00:00:00+03:00	2017-02-18T00:00:00+03:00	21000.0	4	False	0	True	25.0		16.0		10.0	2	2	Россия, Санкт-Петербург, Мебельная улица, 19к2	8602447095160140772
8449861274772360783	2017-02-21T00:00:00+03:00	2017-07-12T00:00:00+03:00	98000.0	10	False	4	False	140.0	20.0	73.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Пушкин, улица Архитектора Данини, 5	1039810489956604618
2480295149137392128	2017-01-07T00:00:00+03:00	2017-03-15T00:00:00+03:00	4600000.0	11	False	2	False	53.0	8.5	30.4		11.0	1	2	Россия, Санкт-Петербург, проспект Энтузиастов, 46к2	8806624394643636115
9174606537143909753	2016-05-26T00:00:00+03:00	2016-06-30T00:00:00+03:00	22000.0	11	False	2	False	68.0	10.0	29.0		0.0	2	2	Россия, Санкт-Петербург, улица Димитрова, 41к1	4460556686433396064
3375339906993151986	2017-02-24T00:00:00+03:00	2017-02-25T00:00:00+03:00	23000.0	10	False	2	False	65.0	12.0	38.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Малая Каштановая аллея, 9к1	7542030276001233592
5847812294706570241	2017-12-14T00:00:00+03:00	2018-08-13T00:00:00+03:00	18000.0	6	False	0	True	26.0		17.0	50.0	10.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Привокзальная площадь, 3к2	5221277477982834621
9069199666282250589	2017-10-31T00:00:00+03:00	2018-03-27T00:00:00+03:00	3070000.0	1	False	1	False	31.2	7.0	17.0			1	2	Россия, Санкт-Петербург, Гранитная улица, 34	2801196540137821273
5592490235564578729	2014-11-30T00:00:00+03:00	2018-07-06T00:00:00+03:00	3450000.0	2	False	1	False	29.5	7.0	15.2		4.0	1	2	Россия, Санкт-Петербург, Будапештская улица, 50	973001928865775583
3474363900545985793	2017-01-17T00:00:00+03:00	2018-06-24T00:00:00+03:00	15000.0	15	False	0	True	30.0		20.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 7	854834662895539232
5660553206732273597	2017-01-30T00:00:00+03:00	2017-02-05T00:00:00+03:00	3596000.0	3	False	1	False	36.47	9.97	15.56		0.0	1	2	Россия, Санкт-Петербург, улица Савушкина, 7	523651347712754416
6699632242527555073	2018-04-15T00:00:00+03:00	2018-04-22T00:00:00+03:00	27000.0	8	False	1	False	45.0	16.0	20.0	90.0	10.0	2	2	Россия, Санкт-Петербург, улица Есенина, 1к1	232757068594148835
5049447330339983104	2018-04-28T00:00:00+03:00	2018-05-07T00:00:00+03:00	2200000.0	2	False	1	False	33.0	16.0	10.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 12к2	8574123471881618288
3375339906999557239	2017-05-16T00:00:00+03:00	2017-05-16T00:00:00+03:00	35000.0	6	False	1	False	45.0	12.0	23.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Московский проспект, 205	4373184457909325818
4326212255931008769	2017-03-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	3700000.0	7	False	1	False	38.0	18.5	10.3		7.0	1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 1	7554821946105816666
5679486542827732481	2016-06-06T00:00:00+03:00	2016-06-09T00:00:00+03:00	28000.0	22	False	3	False	75.0	12.0	46.0		10.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 8	301711797463483973
5963168612879183105	2018-04-28T00:00:00+03:00	2018-06-24T00:00:00+03:00	3400000.0	3	False	2	False	40.0	6.0	27.0			1	2	Россия, Санкт-Петербург, улица Карпинского, 28к6	572963744983750310
8824874159629521137	2017-03-15T00:00:00+03:00	2018-08-20T00:00:00+03:00	27800000.0	6	False	5	False	165.0	16.0	123.1	0.0		1	2	Россия, Санкт-Петербург, Бородинская улица, 1/88	7991509193958560270
1297361631237744896	2016-05-17T00:00:00+03:00	2016-05-24T00:00:00+03:00	22000.0	7	False	1	False	34.0	8.0		100.0	3.0	2	2	Россия, Санкт-Петербург, проспект Культуры, 17	752313829597422258
6300461494541374892	2018-03-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	2750000.0	2	False	2	False	46.8	6.0	27.6		11.0	1	2	Россия, Ленинградская область, Всеволожск, улица Шишканя, 23	1327693172308794610
6459043671258178561	2018-01-19T00:00:00+03:00	2018-08-18T00:00:00+03:00	4100000.0	19	False	1	False	41.0		19.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Привокзальная площадь, 1Ак1	4161094845918159196
2638295786627915777	2017-02-06T00:00:00+03:00	2017-03-20T00:00:00+03:00	3500000.0	2	False	2	False	46.0	6.0	32.0		0.0	1	2	Россия, Ленинградская область, Гатчина, исторический район Хохлово поле, улица Филиппова, 4	6937729423876351054
8645122323054985216	2016-05-13T00:00:00+03:00	2016-10-30T00:00:00+03:00	4500000.0	3	False	3	False	56.6	6.1	34.8		3.0	1	2	Россия, Санкт-Петербург, Колпино, Тверская улица, 50	1869377462242491873
5614191350166115620	2018-05-05T00:00:00+03:00	2018-06-04T00:00:00+03:00	2381369.0	4	False	1	False	33.61	10.09			5.0	1	2	Россия, Ленинградская область, Гатчина, Пушкинское шоссе, 13к3	3630914551872455849
6261611647815958529	2016-04-04T00:00:00+03:00	2016-04-11T00:00:00+03:00	16000.0	16	False	1	False	38.0	10.0	17.0	50.0	0.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Николая Рубцова, 9	643603639027151953
3375339907767933525	2015-10-22T00:00:00+03:00	2017-02-24T00:00:00+03:00	23000.0	5	False	1	False	30.0	10.0	15.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Кустодиева, 14	2836385433159133896
1341437968122967306	2016-09-05T00:00:00+03:00	2016-10-27T00:00:00+03:00	3400000.0	4	False	2	False	46.2	6.1	28.7		0.0	1	2	Россия, Санкт-Петербург, улица Цимбалина, 44	1935729367298454151
2135596499619923306	2018-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	2300000.0	1	False	0	True	18.2			0.0		1	2	Россия, Санкт-Петербург, Галерная улица, 59	3819063692043546619
7978104901384451840	2017-05-04T00:00:00+03:00	2017-05-17T00:00:00+03:00	30000.0	2	False	0	True	32.0			70.0	1.0	2	2	Россия, Санкт-Петербург, улица Красуцкого, 3В	5631989906846847966
3397293686004419584	2016-11-30T00:00:00+03:00	2017-08-28T00:00:00+03:00	65000.0	6	False	2	False	55.0			100.0	11.0	2	2	Россия, Санкт-Петербург, Ижорская улица, 5	7166653269875773167
6456379104192700417	2018-06-24T00:00:00+03:00	2018-07-23T00:00:00+03:00	20000.0	6	False	1	False	35.0					2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Воронцовский бульвар, 8	8372601063222427486
7344661151720160513	2018-05-28T00:00:00+03:00	2018-07-23T00:00:00+03:00	899000.0	1	False	1	False	32.0	6.0	17.0			1	2	Россия, Ленинградская область, Лужский район, деревня Жельцы, Социалистическая улица, 2	2749280811903130283
566239959872444673	2016-12-14T00:00:00+03:00	2017-05-18T00:00:00+03:00	10600000.0	8	False	2	False	88.0	11.0	43.0		3.0	1	2	Россия, Санкт-Петербург, Московский проспект, 183-185Б	2589121538591859519
8744099922089555712	2016-05-11T00:00:00+03:00	2016-05-18T00:00:00+03:00	4800000.0	8	False	2	False	50.0	7.0	30.0		8.0	1	2	Россия, Санкт-Петербург, Загребский бульвар, 27к1	5786684976367602043
6081914996344983040	2017-06-25T00:00:00+03:00	2017-07-08T00:00:00+03:00	6990000.0	7	False	2	False	63.0	10.0	37.0		11.0	1	2	Россия, Санкт-Петербург, улица Оптиков, 38к1	4182602142298050463
2332956270714924222	2015-11-10T00:00:00+03:00	2018-04-25T00:00:00+03:00	3300000.0	21	False	0	True	29.25		18.8		0.0	1	2	Россия, Санкт-Петербург, Рыбацкий проспект, 18к2	6889498594036030650
9069199666280368915	2016-05-16T00:00:00+03:00	2016-07-28T00:00:00+03:00	3250000.0	2	False	1	False	33.0	9.0	16.0		0.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Колпинское шоссе, 10к2	4081548880280438146
6299724513945913556	2017-03-14T00:00:00+03:00	2017-07-01T00:00:00+03:00	22000.0	9	False	0	True	43.0		39.0	75.0	0.0	2	2	Россия, Санкт-Петербург, улица Асафьева, 3к1	3273259012331313380
5152292968858815005	2018-01-18T00:00:00+03:00	2018-08-20T00:00:00+03:00	2650000.0	4	False	3	False	55.5	6.0	38.0			1	2	Россия, Ленинградская область, Тосненский район, Никольское, Лесная улица, 1	4281123863084018165
2711496095383587072	2018-07-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	23000.0	3	False	0	True	25.0		15.0	100.0		2	2	Россия, Санкт-Петербург, улица Вадима Шефнера, 10к1	3883943300496951931
8357325893110689346	2017-08-07T00:00:00+03:00	2017-11-30T00:00:00+03:00	9699000.0	3	False	3	False	94.6	21.4	48.8	0.0		1	2	Россия, Санкт-Петербург, проспект Королёва, 63к1	7373491244948351540
2118156107138880727	2015-10-01T00:00:00+03:00	2016-10-22T00:00:00+03:00	5512376.0	2	False	2	False	42.0	11.0	38.0		0.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 13к1	9078299753075955873
6440697884820928768	2016-10-05T00:00:00+03:00	2018-02-07T00:00:00+03:00	2950000.0	1	False	1	False	33.9	9.2	15.7		7.0	1	2	Россия, Санкт-Петербург, Петергоф, Парковая улица, 18к2	9185829176801766303
8751401264800441601	2016-09-12T00:00:00+03:00	2017-09-05T00:00:00+03:00	4000000.0	3	False	3	False	63.0	10.0	40.0		10.0	1	2	Россия, Ленинградская область, Всеволожск, улица Плоткина, 9/73	7206735583448546938
6224364905390018999	2018-02-08T00:00:00+03:00	2018-04-10T00:00:00+03:00	3206616.0	1	False	2	False	56.6		24.8			1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, Верная улица, 3к1	5631002050096568456
7267107690128056321	2017-09-27T00:00:00+03:00	2018-01-23T00:00:00+03:00	4750000.0	1	False	3	False	76.4	15.1	52.0		3.0	1	2	Россия, Ленинградская область, Выборгский район, Первомайское сельское поселение, поселок Ильичёво, Парковая улица, 22	5778403397377963034
6299777310733805421	2017-03-30T00:00:00+03:00	2017-07-20T00:00:00+03:00	4699375.0	11	False	3	False	91.25	11.1	48.7		0.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Первого Мая, 107к1	8685649315768240630
9069199666280490036	2016-09-23T00:00:00+03:00	2016-12-10T00:00:00+03:00	2650000.0	4	False	1	False	43.2	9.2	19.1		0.0	1	2	Россия, Ленинградская область, Кировский район, Отрадное, Лесная улица, 1	1114453072410288183
1378020836639475969	2014-11-27T00:00:00+03:00	2017-09-06T00:00:00+03:00	5800000.0	2	False	2	False	66.7	10.5	33.6		3.0	1	2	Россия, Санкт-Петербург, Дальневосточный проспект, 69к2	9051208548628969519
5639102353801546099	2018-06-22T00:00:00+03:00	2018-07-02T00:00:00+03:00	30000.0	3	False	2	False	49.0	9.0		50.0		2	2	Россия, Санкт-Петербург, проспект Авиаконструкторов, 4к1	8131567143387544924
2691842423550216192	2017-12-14T00:00:00+03:00	2018-08-17T00:00:00+03:00	17000.0	11	False	1	False	36.0	10.0	16.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 10/18	8418853354249481393
236598654790475083	2018-02-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	3200000.0	3	False	1	False	40.5	8.3	17.3	0.0	11.0	1	2	Россия, Ленинградская область, Всеволожск, улица Дружбы, 4к2	1311507749350817084
5152264856293942788	2018-07-04T00:00:00+03:00	2018-07-18T00:00:00+03:00	25000.0	4	False	2	False	55.0	9.0	31.0	100.0		2	2	Россия, Санкт-Петербург, Хасанская улица, 18к2	8288174079536832552
6591991077140488705	2018-04-05T00:00:00+03:00	2018-05-20T00:00:00+03:00	3200000.0	1	False	1	False	35.5					1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 11к2	8574123471881619249
7571662664612108800	2017-05-12T00:00:00+03:00	2018-04-18T00:00:00+03:00	18000.0	6	False	0	True	24.0		17.0	0.0	10.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Столичная улица, 1	8759834983916362276
3376106655840976662	2017-07-11T00:00:00+03:00	2017-07-12T00:00:00+03:00	35000.0	20	False	2	False	65.0	15.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 52	6794467509409024778
5743768000997914112	2017-02-08T00:00:00+03:00	2017-02-15T00:00:00+03:00	25000.0	8	False	1	False	40.0			80.0	0.0	2	2	Россия, Санкт-Петербург, Московский проспект, 73	4901520549922120761
2297260262146648577	2016-08-15T00:00:00+03:00	2018-02-20T00:00:00+03:00	2950000.0	7	False	1	False	32.1	8.6	16.2		2.0	1	2	Россия, Санкт-Петербург, проспект Ветеранов, 148	6845097171321796796
7031738308971605248	2016-06-17T00:00:00+03:00	2018-02-07T00:00:00+03:00	4200000.0	18	False	1	False	40.0	13.8	16.3		10.0	1	2	Россия, Санкт-Петербург, улица Даниила Хармса, 7	8493137164309295299
6052607571087807745	2016-12-06T00:00:00+03:00	2016-12-11T00:00:00+03:00	15000.0	10	False	1	False	42.0	12.0	18.0	30.0	7.0	2	2	Россия, Санкт-Петербург, Канонерский остров, 9	3526003456308098709
1257020632965811712	2017-11-24T00:00:00+03:00	2018-01-23T00:00:00+03:00	1500000.0	1	False	1	False	45.0	14.3	17.2		7.0	1	2	Россия, Ленинградская область, Волхов, улица Борисогорское Поле, 14Б	8892748094414634095
3016650374226002176	2016-12-12T00:00:00+03:00	2017-11-01T00:00:00+03:00	7500000.0	1	False	3	False	99.0	12.0	62.2		3.0	1	2	Россия, Санкт-Петербург, Малая Монетная улица, 3Б	247056957847126170
3464020066906532329	2015-12-08T00:00:00+03:00	2017-06-05T00:00:00+03:00	3905133.0	2	False	2	False	59.67	9.22	31.24		5.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 16/9	4436969737748920053
3375339907825453186	2017-02-22T00:00:00+03:00	2017-02-23T00:00:00+03:00	24000.0	1	False	2	False	45.0	7.0	31.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Тельмана, 54	553403259736944068
8256452765099763457	2017-12-28T00:00:00+03:00	2018-02-02T00:00:00+03:00	30000.0	1	False	1	False	38.0	15.0	15.0	50.0		2	2	Россия, Санкт-Петербург, Смоленская улица, 9	2496593709641428083
6246337937106428904	2015-05-20T00:00:00+03:00	2018-03-13T00:00:00+03:00	3700000.0	1	False	2	False	44.0	6.0	29.0			1	2	Россия, Санкт-Петербург, Дрезденская улица, 28	7157433673937030426
3498204831952316584	2017-01-09T00:00:00+03:00	2017-02-24T00:00:00+03:00	37000.0	3	False	2	False	60.0	10.0	34.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Московский проспект, 73	4901520549922120761
4842857799863425173	2018-04-03T00:00:00+03:00	2018-04-10T00:00:00+03:00	20000.0	5	False	2	False	46.0	8.3	29.0			2	2	Россия, Санкт-Петербург, Белградская улица, 20к1	8054725992711063331
9069199666260171677	2015-11-05T00:00:00+03:00	2017-05-10T00:00:00+03:00	4290000.0	1	False	3	False	62.0	6.3	42.4		0.0	1	2	Россия, Санкт-Петербург, Суздальский проспект, 109	8697044515146410832
1037344323534103552	2018-05-19T00:00:00+03:00	2018-07-27T00:00:00+03:00	3800000.0	2	False	2	False	45.1	6.0	30.0		3.0	1	2	Россия, Санкт-Петербург, Большая Пороховская улица, 36	526072055582633358
7957856336331656704	2016-06-21T00:00:00+03:00	2016-12-11T00:00:00+03:00	5500000.0	4	False	3	False	60.0	6.5	43.0		3.0	1	2	Россия, Санкт-Петербург, улица Турку, 17к2	4742224465764677900
6724836913097347840	2018-04-02T00:00:00+03:00	2018-04-05T00:00:00+03:00	22000.0	3	False	1	False	38.0	10.0	18.0	60.0		2	2	Россия, Санкт-Петербург, проспект Космонавтов, 65к1	9137473764455424594
2912653625212595457	2018-04-15T00:00:00+03:00	2018-06-10T00:00:00+03:00	6990000.0	1	False	3	False	67.0	6.0	45.3		7.0	1	2	Россия, Санкт-Петербург, 9-я Советская улица, 24	4028958338109341285
5971636962614382080	2016-11-29T00:00:00+03:00	2016-12-04T00:00:00+03:00	30000.0	14	False	2	False	46.0	6.0	29.0	50.0	11.0	2	2	Россия, Санкт-Петербург, улица Оптиков, 34к1	4182602142298054307
7515414579838505340	2016-04-15T00:00:00+03:00	2017-07-13T00:00:00+03:00	5740058.0	8	False	1	False	45.4	10.8	19.8		0.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 1	2602497398498278376
8927607244689280768	2017-09-12T00:00:00+03:00	2018-01-21T00:00:00+03:00	40000.0	7	False	1	False	57.0	16.0	22.0	50.0	10.0	2	2	Россия, Санкт-Петербург, 10-я Советская улица, 4-6	3533011990368776748
5565310413834323342	2018-05-21T00:00:00+03:00	2018-05-28T00:00:00+03:00	28000.0	12	False	0	True	60.0			100.0		2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 52	6794467509409024778
8310251212093594355	2018-06-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	14800000.0	2	False	5	False	127.2	15.6	93.2	0.0	2.0	1	2	Россия, Санкт-Петербург, Невский проспект, 119	2892335032057221049
4573312074055861248	2016-03-29T00:00:00+03:00	2016-05-06T00:00:00+03:00	30000.0	2	False	3	False	50.0			50.0	0.0	2	2	Россия, Санкт-Петербург, проспект Ударников, 33	1823515498378044376
3697339634299218944	2017-11-20T00:00:00+03:00	2018-01-22T00:00:00+03:00	930000.0	2	False	1	False	21.0					1	2	Россия, Ленинградская область, Кириши, улица Энергетиков, 20	5587286944642924290
331302909939711745	2016-08-17T00:00:00+03:00	2016-08-31T00:00:00+03:00	35000.0	25	False	1	False	39.0	12.0	16.0	100.0	1.0	2	2	Россия, Санкт-Петербург, улица Маршала Казакова, 78к1	5809952634094135674
4630383176019926589	2015-09-17T00:00:00+03:00	2018-08-20T00:00:00+03:00	4890000.0	1	False	2	False	52.0	6.5	34.0	0.0	11.0	1	2	Россия, Санкт-Петербург, Полозова улица, 23	3654492286234336950
